Age,Workclass,fnlwgt,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income
22-26,Local-gov,212803,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,35,Un***********,<=50K
32-36,Private,86492,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,87,Un***********,<=50K
37-41,Federal-gov,160467,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,1506,0,40,Un***********,<=50K
47-51,Self-emp-inc,208302,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,38,Un***********,>50K
57-61,Private,54373,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Un***********,<=50K
22-26,Private,339324,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,96,Un***********,<=50K
47-51,?,228372,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,20,Un***********,>50K
32-36,Private,204052,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Un***********,<=50K
32-36,Private,353994,Bachelors,13,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,40,***********,>50K
17-21,Private,89821,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,10,Un***********,<=50K
67-71,Private,269708,Bachelors,13,Divorced,Tech-support,Own-child,White,Female,2329,0,16,Un***********,<=50K
57-61,Private,198170,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Un***********,>50K
47-51,State-gov,353824,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,72,Un***********,>50K
52-56,Self-emp-inc,70720,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,27828,0,60,Un***********,>50K
22-26,?,138768,Bachelors,13,Never-married,?,Own-child,White,Male,2907,0,40,Un***********,<=50K
22-26,Private,201413,Some-college,10,Never-married,Other-service,Unmarried,Black,Female,0,0,40,Un***********,<=50K
42-46,Private,276087,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,5013,0,50,Un***********,<=50K
32-36,Private,220860,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,Un***********,<=50K
22-26,Private,142566,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,Un***********,<=50K
47-51,Self-emp-not-inc,232664,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,Un***********,<=50K
42-46,Private,244172,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,***********,<=50K
37-41,Private,178948,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,Un***********,<=50K
32-36,?,981628,HS-grad,9,Divorced,?,Unmarried,Black,Male,0,0,40,Un***********,<=50K
37-41,State-gov,104280,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,Un***********,>50K
42-46,Private,306183,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,37,Un***********,<=50K
67-71,Local-gov,191800,Bachelors,13,Divorced,Adm-clerical,Unmarried,Black,Female,6360,0,35,Un***********,<=50K
57-61,Private,206343,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,2174,0,40,***********,<=50K
37-41,Self-emp-inc,131288,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,5178,0,48,Un***********,>50K
27-31,Private,338376,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,Un***********,<=50K
22-26,Private,168187,Some-college,10,Never-married,Other-service,Unmarried,White,Female,0,0,50,Un***********,<=50K
32-36,Private,274222,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,7688,0,38,Un***********,>50K
22-26,Private,440138,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,45,***********,<=50K
22-26,Private,211129,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0,35,Un***********,<=50K
32-36,Private,113543,Masters,14,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,Un***********,<=50K
42-46,Private,347653,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,Un***********,>50K
22-26,Local-gov,337867,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,Un***********,<=50K
22-26,Private,113760,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,30,Un***********,<=50K
42-46,Private,114043,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,Un***********,<=50K
42-46,Private,104521,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
67-71,Private,183678,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,16,Un***********,<=50K
37-41,Private,201410,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Un***********,<=50K
52-56,Private,437727,9th,5,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Un***********,<=50K
17-21,Private,196857,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,Un***********,<=50K
47-51,Private,220019,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Un***********,<=50K
27-31,Private,48829,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,1602,30,Un***********,<=50K
32-36,Private,112941,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Un***********,>50K
22-26,Private,169124,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,Un***********,<=50K
77-81,Private,117898,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Un***********,>50K
67-71,Self-emp-not-inc,123393,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,6418,0,58,Un***********,>50K
27-31,Local-gov,401886,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,0,0,20,Un***********,<=50K
37-41,?,351161,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,60,Un***********,>50K
42-46,Private,183598,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,Un***********,<=50K
37-41,Federal-gov,193882,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,Un***********,<=50K
27-31,Private,181280,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Un***********,<=50K
17-21,?,123727,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,28,Un***********,<=50K
32-36,Private,356838,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,***********,<=50K
27-31,Private,132191,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Un***********,<=50K
47-51,Private,94391,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Un***********,>50K
52-56,Private,167033,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,Un***********,<=50K
32-36,Private,45607,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Un***********,<=50K
42-46,Private,235646,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,>50K
32-36,Federal-gov,143766,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Un***********,<=50K
52-56,Private,199713,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
22-26,Private,104146,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,40,Un***********,<=50K
47-51,Private,217577,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,Un***********,<=50K
77-81,?,162882,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,35,Un***********,<=50K
17-21,Private,203914,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,10,Un***********,<=50K
22-26,?,131230,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,Un***********,<=50K
32-36,Private,23871,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,32,Un***********,<=50K
22-26,?,219941,Some-college,10,Never-married,?,Own-child,Black,Male,0,0,40,Un***********,<=50K
57-61,Private,317847,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,2824,50,Un***********,>50K
47-51,Self-emp-not-inc,363405,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,50,Un***********,>50K
42-46,Private,168412,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,44,***********,<=50K
37-41,Private,194636,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Un***********,>50K
47-51,Private,302847,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,54,Un***********,<=50K
22-26,Federal-gov,185885,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,15,Un***********,<=50K
27-31,Federal-gov,38645,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Un***********,<=50K
42-46,Private,229737,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,***********,>50K
42-46,Federal-gov,262402,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Un***********,<=50K
27-31,Private,246440,11th,7,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,Un***********,<=50K
27-31,Private,121523,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,Un***********,<=50K
32-36,Private,215047,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Private,168071,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,28,Un***********,<=50K
22-26,Private,192262,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Un***********,<=50K
57-61,Private,132704,Masters,14,Separated,Prof-specialty,Not-in-family,White,Male,10520,0,32,Un***********,>50K
42-46,Local-gov,241528,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,Un***********,<=50K
32-36,Private,398988,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,Un***********,<=50K
32-36,Private,594187,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Un***********,>50K
32-36,Private,209432,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,Un***********,<=50K
47-51,Private,232840,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,0,43,Un***********,<=50K
47-51,Private,22900,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,Un***********,<=50K
22-26,Private,129345,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,25,Un***********,<=50K
32-36,Private,112820,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,White,Male,2463,0,40,Un***********,<=50K
27-31,Private,327964,9th,5,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,Un***********,<=50K
37-41,Private,321824,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,8,Un***********,<=50K
32-36,Private,267966,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,Un***********,<=50K
17-21,Private,32607,10th,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,Un***********,<=50K
27-31,Private,151967,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,58,Un***********,<=50K
37-41,Private,151294,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,48,Un***********,<=50K
27-31,Private,104509,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,65,Un***********,>50K
42-46,Private,379393,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,45,Un***********,<=50K
17-21,Private,162667,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,***********,<=50K
37-41,State-gov,150874,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,1506,0,40,Un***********,<=50K
17-21,?,43739,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,Un***********,<=50K
42-46,Private,180309,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,Un***********,<=50K
57-61,Private,307423,9th,5,Never-married,Other-service,Not-in-family,Black,Male,0,0,50,Un***********,<=50K
62-66,?,112871,11th,7,Never-married,?,Not-in-family,White,Male,0,0,30,Un***********,<=50K
57-61,Private,124507,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,Un***********,>50K
52-56,Private,165745,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
52-56,Self-emp-not-inc,35340,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Un***********,<=50K
32-36,Private,136343,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,Un***********,<=50K
67-71,Self-emp-not-inc,354405,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,20,Un***********,<=50K
67-71,?,176986,HS-grad,9,Widowed,?,Unmarried,White,Male,0,0,24,Un***********,<=50K
42-46,Private,176286,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,>50K
17-21,Private,205218,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,Un***********,<=50K
22-26,Private,276967,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Un***********,<=50K
52-56,Private,323706,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,Un***********,>50K
27-31,Private,660870,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,Un***********,<=50K
47-51,Private,108435,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,60,Un***********,>50K
17-21,Private,240063,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,Un***********,<=50K
32-36,Private,79303,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,Un***********,<=50K
62-66,Private,114447,Assoc-voc,11,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,35,Un***********,<=50K
47-51,Private,199688,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Un***********,<=50K
37-41,Self-emp-not-inc,204235,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,Un***********,>50K
52-56,Self-emp-not-inc,26716,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,Un***********,>50K
57-61,Self-emp-inc,376133,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,15024,0,15,Un***********,>50K
37-41,Self-emp-not-inc,125206,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,<=50K
17-21,Private,97261,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,Un***********,<=50K
22-26,Private,148300,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,Un***********,<=50K
37-41,Local-gov,168071,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Male,0,0,45,Un***********,<=50K
32-36,Self-emp-not-inc,24504,HS-grad,9,Separated,Craft-repair,Other-relative,White,Male,0,0,50,Un***********,<=50K
42-46,Federal-gov,114537,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,State-gov,141297,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,***********,>50K
17-21,Private,98678,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,15,Un***********,<=50K
37-41,Private,198316,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,***********,<=50K
27-31,Private,159187,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,55,Un***********,>50K
17-21,Private,175507,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,Un***********,<=50K
22-26,Private,77665,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,42,Un***********,<=50K
22-26,Private,255474,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Un***********,<=50K
47-51,Private,207058,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,37,Un***********,<=50K
47-51,Private,155408,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,Black,Female,0,0,38,Un***********,<=50K
22-26,Local-gov,430828,Some-college,10,Separated,Exec-managerial,Unmarried,Black,Male,0,0,40,Un***********,<=50K
52-56,Private,349910,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,Un***********,>50K
27-31,Private,131568,7th-8th,4,Divorced,Transport-moving,Unmarried,White,Male,0,0,20,Un***********,<=50K
37-41,Federal-gov,232036,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Un***********,>50K
47-51,Private,174794,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Un***********,<=50K
32-36,Private,73585,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Private,211299,Assoc-voc,11,Never-married,Sales,Not-in-family,Black,Male,0,0,45,Un***********,<=50K
22-26,Private,117210,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,***********,<=50K
67-71,Private,49401,Assoc-voc,11,Divorced,Other-service,Not-in-family,White,Female,0,0,24,Un***********,<=50K
47-51,Private,33304,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Private,190525,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,Un***********,<=50K
32-36,Self-emp-inc,135289,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,Un***********,<=50K
47-51,Self-emp-not-inc,383384,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,>50K
37-41,Private,175696,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Un***********,>50K
32-36,Private,225548,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,30,Un***********,<=50K
22-26,Private,143280,10th,6,Never-married,Priv-house-serv,Own-child,White,Female,0,0,24,Un***********,<=50K
17-21,State-gov,282721,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,12,Un***********,<=50K
62-66,?,250091,Bachelors,13,Divorced,?,Not-in-family,White,Male,0,0,5,Un***********,<=50K
47-51,?,558183,Assoc-voc,11,Married-spouse-absent,?,Unmarried,White,Female,0,0,40,Un***********,<=50K
42-46,Local-gov,231964,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Un***********,<=50K
47-51,Federal-gov,27067,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,Un***********,<=50K
27-31,Private,164924,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Un***********,<=50K
22-26,Private,297152,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,25,Un***********,<=50K
32-36,Private,170651,HS-grad,9,Never-married,Other-service,Own-child,White,Female,1055,0,40,Un***********,<=50K
37-41,Private,172718,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Un***********,<=50K
62-66,State-gov,105748,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Private,213842,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,38,Un***********,<=50K
17-21,Private,304710,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,20,Un***********,<=50K
32-36,Self-emp-not-inc,108438,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,>50K
