Age,Workclass,fnlwgt,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income
27-31,Private,272451,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Un***********,<=50K
47-51,Local-gov,166863,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,>50K
47-51,Private,82797,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Un***********,<=50K
32-36,Private,178615,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Un***********,<=50K
32-36,State-gov,112062,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,Un***********,<=50K
57-61,Self-emp-not-inc,261230,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,Un***********,<=50K
37-41,Private,447346,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,Un***********,>50K
22-26,Private,233923,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,Un***********,<=50K
42-46,Self-emp-not-inc,89636,Bachelors,13,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,60,***********,<=50K
37-41,Self-emp-inc,114967,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,Un***********,>50K
32-36,Private,322873,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,50,Un***********,<=50K
67-71,Local-gov,103315,Masters,14,Never-married,Exec-managerial,Other-relative,White,Female,15831,0,72,Un***********,>50K
37-41,Private,191342,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,***********,>50K
42-46,Self-emp-not-inc,31478,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,2829,0,60,Un***********,<=50K
27-31,Private,224964,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,25,Un***********,<=50K
27-31,Private,249571,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Un***********,<=50K
42-46,Federal-gov,119890,Assoc-voc,11,Separated,Tech-support,Not-in-family,Other,Female,0,0,30,Un***********,<=50K
52-56,Local-gov,133201,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Un***********,<=50K
52-56,Private,177366,HS-grad,9,Separated,Other-service,Other-relative,White,Female,0,0,20,Un***********,<=50K
32-36,Private,112264,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Un***********,<=50K
17-21,Private,202344,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,25,Un***********,<=50K
42-46,Private,32896,5th-6th,3,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,35,Un***********,<=50K
32-36,Private,231413,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Un***********,>50K
22-26,Private,246965,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,12,Un***********,<=50K
32-36,Private,83893,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,>50K
32-36,Private,196266,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,>50K
37-41,Private,176073,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,Un***********,<=50K
62-66,Private,169435,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,16,Un***********,<=50K
37-41,Private,178100,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Un***********,>50K
27-31,Self-emp-not-inc,191027,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,Un***********,<=50K
27-31,Private,103435,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,Un***********,<=50K
57-61,Private,166330,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Un***********,<=50K
17-21,Private,296158,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,Un***********,<=50K
47-51,Private,150975,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,Un***********,<=50K
17-21,Private,228686,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Un***********,<=50K
32-36,Private,138441,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,55,Un***********,<=50K
37-41,Private,335168,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,Un***********,<=50K
57-61,Private,96346,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,57,Un***********,<=50K
17-21,Private,167658,12th,8,Never-married,Sales,Own-child,White,Female,0,0,6,Un***********,<=50K
32-36,Private,66297,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,***********,>50K
37-41,Private,258102,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,Un***********,<=50K
47-51,Private,180277,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,***********,<=50K
62-66,?,331527,10th,6,Married-civ-spouse,?,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Private,236359,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,37,Un***********,<=50K
42-46,State-gov,143939,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,Un***********,>50K
17-21,Private,228253,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,10,Un***********,<=50K
37-41,Self-emp-inc,92036,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,State-gov,192257,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,2174,0,40,Un***********,<=50K
57-61,?,141580,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,50,Un***********,>50K
42-46,Private,201865,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Un***********,>50K
47-51,Self-emp-not-inc,85902,10th,6,Widowed,Transport-moving,Other-relative,White,Female,0,0,40,Un***********,<=50K
57-61,Self-emp-not-inc,96459,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
22-26,Private,123876,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,Un***********,<=50K
57-61,Private,314153,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Un***********,>50K
27-31,Self-emp-not-inc,29616,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,65,Un***********,<=50K
17-21,?,109938,11th,7,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,0,0,40,***********,<=50K
32-36,Private,47310,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,Un***********,<=50K
27-31,Private,410450,Bachelors,13,Divorced,Other-service,Unmarried,White,Female,0,0,48,***********,>50K
32-36,Private,197424,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5013,0,40,Un***********,<=50K
22-26,Private,289909,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,Un***********,<=50K
47-51,Private,172511,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,>50K
17-21,Private,208447,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,6,Un***********,<=50K
17-21,Private,120601,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,Un***********,<=50K
42-46,Local-gov,153132,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,Un***********,>50K
42-46,Local-gov,377622,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Private,198825,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,38,Un***********,<=50K
47-51,Self-emp-not-inc,218311,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,50,Un***********,<=50K
27-31,Self-emp-not-inc,131584,Assoc-voc,11,Never-married,Craft-repair,Own-child,White,Male,0,0,60,Un***********,<=50K
37-41,State-gov,142897,Assoc-voc,11,Never-married,Exec-managerial,Unmarried,White,Female,0,0,50,Un***********,<=50K
22-26,Self-emp-not-inc,204209,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,60,Un***********,<=50K
27-31,Private,133696,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,8614,0,45,Un***********,>50K
47-51,Private,243904,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,***********,<=50K
47-51,Local-gov,285060,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,41,Un***********,>50K
67-71,Private,228921,Bachelors,13,Widowed,Prof-specialty,Not-in-family,White,Male,0,2282,40,Un***********,>50K
27-31,Self-emp-not-inc,122749,Assoc-voc,11,Divorced,Craft-repair,Own-child,White,Male,0,0,20,Un***********,<=50K
27-31,Private,263614,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,>50K
42-46,State-gov,319666,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Female,0,0,43,Un***********,<=50K
62-66,Private,143312,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,60,Un***********,<=50K
27-31,Private,308709,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,48,Un***********,<=50K
32-36,Local-gov,62463,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1579,40,Un***********,<=50K
17-21,Private,205726,11th,7,Never-married,Sales,Own-child,White,Female,0,0,15,Un***********,<=50K
32-36,Private,141410,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,Un***********,<=50K
57-61,Private,424468,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,***********,<=50K
52-56,Private,169611,11th,7,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,Un***********,<=50K
42-46,Private,214838,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,Un***********,>50K
27-31,State-gov,350651,12th,8,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,Un***********,>50K
22-26,Private,109112,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,Un***********,<=50K
22-26,Private,325596,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Un***********,<=50K
37-41,Private,186183,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,>50K
47-51,Private,137253,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,Un***********,>50K
17-21,Private,291979,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,Un***********,<=50K
27-31,Private,432565,Assoc-voc,11,Married-civ-spouse,Tech-support,Other-relative,White,Female,0,0,40,***********,>50K
22-26,?,255969,12th,8,Never-married,?,Not-in-family,White,Male,0,0,48,Un***********,<=50K
17-21,Private,191243,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,Un***********,<=50K
32-36,Private,183892,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,8614,0,45,Un***********,>50K
47-51,Self-emp-not-inc,133694,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,0,0,40,***********,>50K
27-31,Private,430084,HS-grad,9,Divorced,Other-service,Own-child,Black,Male,0,0,35,Un***********,<=50K
42-46,Federal-gov,91468,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,Un***********,<=50K
22-26,Private,32616,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,30,Un***********,<=50K
32-36,Private,162572,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,40,Un***********,>50K
52-56,Self-emp-not-inc,117674,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,***********,<=50K
17-21,Private,56322,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,20,Un***********,<=50K
32-36,Private,174856,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2885,0,40,Un***********,<=50K
52-56,Self-emp-inc,132178,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Un***********,>50K
47-51,Private,370119,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Un***********,>50K
37-41,Private,242619,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,80,Un***********,<=50K
17-21,Private,215495,9th,5,Never-married,Exec-managerial,Other-relative,White,Female,0,0,40,***********,<=50K
22-26,Private,109869,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,Un***********,<=50K
42-46,Private,403276,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
32-36,Private,339773,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,>50K
22-26,State-gov,279243,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,Un***********,<=50K
47-51,Private,111939,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Un***********,>50K
32-36,Private,342824,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,1151,0,40,Un***********,<=50K
42-46,Self-emp-inc,62546,Doctorate,16,Separated,Prof-specialty,Not-in-family,White,Male,0,0,35,Un***********,<=50K
27-31,Private,200515,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,Un***********,<=50K
27-31,Private,173002,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Un***********,<=50K
17-21,Private,533147,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,Un***********,<=50K
32-36,Private,153588,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,Un***********,<=50K
37-41,Self-emp-inc,216473,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,Un***********,>50K
27-31,Private,263128,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,Un***********,<=50K
27-31,Private,166210,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,Un***********,<=50K
17-21,Private,318190,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,15,Un***********,<=50K
17-21,Private,200153,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,38,Un***********,<=50K
47-51,Self-emp-not-inc,181307,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,65,Un***********,>50K
17-21,Private,164123,11th,7,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,Un***********,<=50K
32-36,Private,140915,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,1590,40,***********,<=50K
27-31,Private,144593,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,***********,<=50K
42-46,Private,92288,Masters,14,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,***********,<=50K
37-41,Local-gov,134367,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,Un***********,<=50K
22-26,Local-gov,237811,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,Black,Female,0,0,35,***********,<=50K
37-41,Private,329980,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,Un***********,<=50K
47-51,Private,145886,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,Un***********,<=50K
17-21,Private,256211,Some-college,10,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,40,***********,<=50K
17-21,Private,220562,9th,5,Never-married,Sales,Other-relative,Other,Female,0,0,32,***********,<=50K
42-46,Private,191858,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,Un***********,>50K
37-41,Private,197372,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,Un***********,>50K
42-46,Private,127111,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,Un***********,>50K
32-36,Self-emp-not-inc,136028,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,Un***********,<=50K
32-36,?,476573,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,4,Un***********,<=50K
67-71,Federal-gov,163003,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,Un***********,<=50K
52-56,Private,102058,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Un***********,>50K
27-31,Private,270379,HS-grad,9,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,Un***********,<=50K
42-46,Private,99254,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,Un***********,>50K
37-41,Local-gov,98587,Some-college,10,Divorced,Prof-specialty,Own-child,White,Female,0,0,45,Un***********,<=50K
52-56,Self-emp-not-inc,66356,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,Un***********,<=50K
22-26,Private,145651,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,20,Un***********,<=50K
17-21,Private,308889,11th,7,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,0,0,20,Un***********,<=50K
32-36,Private,172714,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Un***********,<=50K
37-41,Private,63021,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,20,Un***********,<=50K
22-26,Private,174592,Masters,14,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,Un***********,<=50K
47-51,Private,133729,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,17,Un***********,<=50K
47-51,Self-emp-not-inc,139212,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,Un***********,<=50K
32-36,Private,165814,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,Un***********,<=50K
62-66,Local-gov,36364,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2267,40,Un***********,<=50K
27-31,Self-emp-not-inc,209205,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,Un***********,>50K
17-21,Private,198943,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,35,Un***********,<=50K
22-26,Private,185452,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,Un***********,<=50K
52-56,Private,466502,7th-8th,4,Widowed,Other-service,Unmarried,White,Male,0,0,30,Un***********,<=50K
27-31,Private,32008,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,72,Un***********,<=50K
27-31,Private,79481,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,Un***********,<=50K
47-51,Private,88564,5th-6th,3,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,Un***********,<=50K
52-56,Private,174744,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Un***********,<=50K
32-36,Private,111567,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,Un***********,<=50K
27-31,Private,153416,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,Un***********,<=50K
22-26,Private,161708,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Female,0,0,20,Un***********,<=50K
57-61,Private,162136,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,56,Un***********,<=50K
62-66,Self-emp-not-inc,224520,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,90,Un***********,>50K
27-31,?,30237,Some-college,10,Never-married,?,Unmarried,White,Female,0,0,40,Un***********,<=50K
47-51,Private,128378,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,55,***********,<=50K
32-36,Private,532379,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
47-51,Federal-gov,215389,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,Un***********,>50K
